;original_worker_id;dupl_worker_id;confidence;original_photo;dupl_photo
160;ce8758b894939768578dee1bc76eb6ee;342841a73b89eca783960d106f518b01;0.8160315;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622cc475ec22573434bfdaea.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62caed7651e95b4befbd1e16.jpg
161;90280271a27b1456055eb732f10d3cec;418d5adfd3bb953a88bbd921cc761dc3;0.815892;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e3b934e623ed6c0047ba9e.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6294daa0b8c3540865a54d08.jpg
162;1321e093bfa542a4351727cb5fa0b45f;1d9ddce64553fc60e4b5f9afaf4f4ddc;0.8153215;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622b26edb6304943427f6c41.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6238ef3e0478c01e4272a3e4.jpg
163;f5bb5504db087c3cd35a16a598e2c158;8a7ebe91426a913995955c5def4f7375;0.8152299;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6366e649b8b24a393bdd33aa.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62893f1f12904f140456079b.jpg
164;e0e6480d9cbb6b5f86c789e7d83bf838;c50933a4ead15210cbdb3355d32e3d9c;0.8151427;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6347b2e1cc4911103ef157fd.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6303a490aa85cb11ddfd71d4.jpg
165;a0084b5f31016af7662030d3302659f3;54049783cb0ef3220ed9b1ad75ebedca;0.814896;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622087e1912e36638030bc58.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622348a08299be0d45db4c03.jpg
166;7a2149f8be5c63d07f72165219613c87;b13b2c0f3d9930f0c47233aaa2e64869;0.8141828;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6228b1ae3c3d413ca05ce067.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dbf58420efe52c20313d62.jpg
167;00bfcf92e4fb11b4ed71c1c2287ee3c0;419fae6c5d0c0160182d1cc899ec4d19;0.8140629;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630460e6bd62f63a2ae03e1f.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ae08eaf486ce61ced7e4ef.jpg
168;8cb23a7f16f2b854a890f80563985a85;e40524da7a1bbcb42aa1faab9f063e4c;0.8139355;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62cb587816b43d1276cf3cdf.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62225fc3b187432981d4d677.jpg
169;36a7a81f36d27175820c694d3ea40e12;99ed0df423429546732b0c62219b707d;0.8138456;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63496b14cc4911103e02f15e.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c2e76e111e593e051e431c.jpg
170;1cc2b2f893c907dfa83295eaaf623d47;85df48b7e5153d9cbb19f1b5df84ed3c;0.8137818;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630252c1dcba314d0cf46d98.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6281364579bc702e63588f1d.jpg
171;3722b455cf29377c7d99945a8979eadf;00303dd5b13f852c7dcdb25e09d00241;0.8135869;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624cd8223cdd9216038431dc.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--629497108717592fea343424.jpg
172;18095e11859289008579eb2f447f332b;e63013092cd6a6586261629b2cd4f00f;0.8135766;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6249ef6f02dd46051bf6a1ec.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638114feabf3e72b4324b05b.jpg
173;4f621d61dd04a7d5db2a7ef3c2f942f4;9d7b68b2558ba0aa14716c02da44d4be;0.8135681;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637628d68cae8c05c8125e4c.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630ca17a19eedd4475b217ab.jpg
174;263eb6c093324c92a73c5e1d73413d21;6bf74c56f91be600d2ad76edf0e86104;0.8133817;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6294c3f3a743b42b6aaf9737.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239a076a3eded076b6202d6.jpg
175;981a48a45252914ad4f9429ccaf96335;743f4b758d1b7ff895023038ec746c7e;0.8132643;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628a6a34f7ca7b02b67255a7.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--623a404b1fc7126a8a6caa81.jpg
176;5e1cd4211ca72dfd53cc8754fff9c4df;95d03e5a87492e5027ff3ec21b1a06d1;0.813209;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c3639f7d59c82a1a4beb94.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328ecd59fcbf825b5add6d3.jpg
177;f2fa4d0d91fb54bd6b3d65b76a13d9a5;70dcc70026d2285f5b5e5365ac0e80dd;0.8130848;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--629487b6343b1203f34c088b.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ae43fb5d2f342f97cef0d6.jpg
178;0e35c31a37a5f005b43e0e56b0f05d44;a56807183f4526bdc67eff8536062217;0.8129998;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62961c8055a82f0add48a3e4.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63468608ebaad922f89cab61.jpg
179;d64f46b32df2c02a992403d63e0b14d7;d31f99a43ebefe8e8b41a9e9595bfad5;0.8127239;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6224a93a37825f2adbf4317d.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c924af052ab3456b5d860c.jpg
180;9b52c6a29bb866ff9275abae898b7f37;13c17c8f437ed832f5b4d487e914f659;0.8126215;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637705d2b58f5e17ab5a52b7.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d77faa0b34376810de5faa.jpg
181;580a6d65ac1b643324ca553ae45fecbe;c0ad9ab70e90f0a8996efce05e5ad2bd;0.8125571;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6254f6e031bfa028926655a6.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634963ad63da065a802555b7.jpg
182;0a88dab0c711d807312d43f3e33dfa81;312ca0103d2034a367942999e56d1fa9;0.8124797;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622e22d6ffd4b42694d0c2b9.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6245cdf278f73a4bb9a8dc71.jpg
183;7dc0bcc475772c0c602449ecf8b87a0d;6bf23831c4f3d0dede7f64f43ffb6ba1;0.8124752;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62212cdc0769e43fca636849.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6265e172fe30ee6e5cb886d0.jpg
184;7c981f6256cb6f69c35a837e8653e794;374e9bac4557dc8d687999832c6dbc17;0.8123099;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dc11483d899c2a13f4bbcc.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6221411966aa4e7471582c33.jpg
185;bf05f1a961003a9f7731dbfd1041e4cc;489a5d6d2e425e23aaebec0d96f72746;0.8122506;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dc49a862d3c5376b69c8c8.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63048ca2dbcdd55409567982.jpg
186;6526dbb7dbbdd82a668007fe2d7ae77a;d7d40d4b5093cbc438c6ad23e7b9e423;0.8121451;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62cab5598a503b44b47f33e1.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6266d9af2f84f71ae8487d9f.jpg
187;0279afe5d81438a21c0eb60cf013efd3;719a752cef9fb919c4d404a8f4d51844;0.8121224;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622a642b1315ef143e4e47cc.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62421a0b4ff454214e6cd671.jpg
188;734550d78f94698f5cec2b9a26b4bdb3;07caf737db6f4d52db37bf309ba49663;0.8120698;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ff97e50d5c633deba38751.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6288c8c5ee0b805709b2ee5b.jpg
189;2fc3a6f33427ec33f79fee42cfd5e8ae;3aa01db6aaa08df2930ef66f6af930ce;0.8120461;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c6cfeb0df60f6e47fc1b46.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622a2f15c72a824e5bc184d8.jpg
190;b685c8b94ead36c142b552467d7b2e83;613c19a3049a0939d659dddf6f780528;0.8119751;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62543e08b76a1c04dcd4fe9c.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62768c30850efb35e4bd99ba.jpg
191;ebae6876b42d85df0e1d9bda2ed6c511;e0200c32567dcb82422de6e5f3bd792e;0.8119537;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c5ac8e41cbbb30d78327ec.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d840d3c62bd864aceb1096.jpg
192;42f7aba64c70a02bddfc2b8dcd563249;ffe49503b8e8831ae97bb16c063bdb13;0.8118546;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275f14e113aad51d23b01cb.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--623a64d19537e53ce2f7a32a.jpg
193;74e0fe8fab150b1052381d21bf9497a9;402ca708a91bbc98cb4480375e943c4c;0.8118212;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63297533ec4ea6328000e470.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634961a27ae7d04541e15eed.jpg
194;fb8f9011f995769d862698392b8e4d14;a8759fc890f428d2b996bb9c1793bf44;0.8117855;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6329cc1a18d726240913e8b6.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c790494bf6793b3a5dde15.jpg
195;86b4cd9c7eebf248e9150ced7a34fed5;627196f2ebcf94db5fdc8e30f6d1a91e;0.8116422;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6255240a51d73c3888cfa2e1.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6226eca2839fdc6ec4026d9f.jpg
196;6a3e82494e038d703e76981cd864cc73;0d4443a5592bfe4972fabd5bb22ac4f3;0.8116198;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ae43864968ae602aad618b.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636396160d86902d26be4338.jpg
197;d40c08f18208ddc0dbe631cebde80f2c;a2cbeedabc1986bf5363e9a319210c37;0.8115359;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624d0e4b62078c774f68356c.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c92ed6eb090315b079e35f.jpg
198;fad3fa565632a6b4c54ce780af32e8d5;0c9d5213f5944035991ef9d842815598;0.8113121;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63763650838d5353368a4171.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63450f26802aa405dad05e4f.jpg
199;1c233a14679ac4688e2403769f62b6f5;1d6f8b81e6f7b08c7504a9a74973109c;0.8112818;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--627671f9467b5827c4b41fce.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6306278b70ee0807ed73352d.jpg
200;7ac2566176f2a063ffbff94271e73bb1;7629d74af4466908eb68f1eeee2348d9;0.8112124;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622084dc07d635144a500883.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e7461ae623ed6c0069a016.jpg
201;162d6eb1938ea0b99b1e910460973375;5e98d5a6192c7c435f67d8b16d8885e9;0.8111851;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ca72296793dc724500fe26.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d69314fcfcb563d30c2cbd.jpg
202;aad6e19f05c5de2aa3e128439bb9f42e;55f0d7a100c39e58eac41b9851fbef4b;0.8111472;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c7d816b20f1b6f97701bcc.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6288cd6b4609803c742f2e3d.jpg
203;ffcc490dd497b6bfc5fcf0608c116ba8;adbb210c3bc10a432818d1320f68d7e2;0.8109729;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63290e74d5e98f4952cec21f.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6345bfd0e861154ab36a7d02.jpg
204;eabdc33ab9e6f1ce9ed2f96fb6926114;a464e0f8b23c23c087ca59753d76d54f;0.8108822;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--627642828159616c01b44a1f.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d66b283b80ab6c7d0e9843.jpg
205;10d57f3106f9feddbb8adb1be7be058e;40831e98887e0bf65563efdcb01a3361;0.8106777;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62417d752b598f27e5a1bbdb.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62208603326f565941d7421d.jpg
206;8a0fcd9ed563f4bae72f0bdf08533078;7a6f11868881fc775d3a3a2ce742de39;0.8105786;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6225e2368900d230dbc3d313.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6267b58b70355d40dea55921.jpg
207;326365ef5896ea4d329dcdb4427743e9;97f4dbae56c2823611b765a423b85a18;0.8104986;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63029d70e44c00526469a375.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c53663559a605e4c3fe336.jpg
208;00d369b4e740683b40887177dc17039f;dc5a3bddf1ef4905866839fb39c97971;0.810368;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63007ba1b789b92b1e888001.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ca5e520cad2f2047d96976.jpg
209;8cfc753fd9ad97c9aac5aa1d872bcd76;dd2fb5b4845c4f06508cb8c2c7f3bf9b;0.8103187;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6281e5ccec19d365696b6524.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--623a00fcb0675269bc13dc9a.jpg
210;7fd25f07c2c40c703a3f6cd012e068d2;ca33aee5b62616855c7d69a17339e170;0.8101563;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c7f1bbc288c854c20df282.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6306417b4fd1d55593e24929.jpg
211;2eea319c5ad08c513340d917e6b693df;aca653919c991ac24b258b3ba8d82fbb;0.810099;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ae8f204968ae602aae7308.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ae69d1733c273cbda773fe.jpg
212;142810114cd78dfbb828352d452d3f6b;c634b237657b727b9ff411d8285d597f;0.810047;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328e1186aa0406085a0cee0.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--625f2a3db9b37f161198fbc7.jpg
213;34fa23f977b3337bc70030b2a223f1d4;e85560fb34c521863308b08276d8fc91;0.8100205;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fe3ab0b789b92b1e6cbced.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6226fe23de31052c5f12761b.jpg
214;775e0fdfafad0020d73a6cb004976e06;313b772bfa529cd4bd36b1395aa660c0;0.8098134;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630089df0d5c633debb118da.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6222c74f5af44b5d7e0d095b.jpg
215;25dd378a521115c0681f3fc4bf14bd57;19235d1bd47e91ff018b455613e027a4;0.8097538;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280cbb0ec19d365696648b4.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62cbddff3d074824ca370b7d.jpg
216;74fb2be3d1729b9423a5039e3c0ae733;66bcc26af9e274d065d3757eea8e43e6;0.809675;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62289f8fc72a824e5bab8643.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628a528388dfe723d785103e.jpg
217;0d7d0909b9bca9d3d18275786a391a51;85df48b7e5153d9cbb19f1b5df84ed3c;0.8096672;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c2eeb403e36d3111a85123.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6281364579bc702e63588f1d.jpg
218;18ffa15c86855e0e4ec8c921670ddc92;5021aaa7f1d9dc7f3496c0c184f91d73;0.8096498;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6228530cc0012a219dc29144.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622b475d839fdc6ec4508bc6.jpg
219;7544f952f2771381dd86d29a5f2f0ab1;1833f23cd4d68686f18219e660f78750;0.8096411;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63661aefef965a6bb1d6ae0f.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636207218054544a68a5f33d.jpg
220;8dca5f092dc8ede8ad10b063d75af667;40831e98887e0bf65563efdcb01a3361;0.8095165;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e1134670a4ff7f4097ba39.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62208603326f565941d7421d.jpg
221;c970f2cb1d3ab2cc0d75f78f46637fd7;b37f98002c3a5651a68ad8f13b879393;0.8092791;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275a76d9f27db061a4ddeb5.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6254569db834315d6924dd84.jpg
222;a11cc68ed05023e548a48e16bc4d642b;3266a299a40aef2251fff18072ea87aa;0.8092752;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63466091b3e7dd61388f088e.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d9597b51405020841cd8fb.jpg
223;8d29d6adffe8ac098fa648eb300da38b;ccdf748b5503d29a6ca8f55ed0e51d10;0.809251;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280a0ee06b05911b1a5b2c7.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622b395fadf82f6efc29ff6d.jpg
224;d6873c20d992fdb0973ec81e20239f2f;be23bade8927c5afb34cffe699ac9297;0.8092042;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637f5cfc937c081895238365.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63482196c4af1e6eafca6222.jpg
225;3edddaab6eccc2eb91b1158e0e049ce2;08cd813eaa6dd34722006643ef77a5ec;0.8090318;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d93ba3b8c0fa2397e06bd4.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624da7a4f530090b52a95899.jpg
226;62f7d7846ce099550e8d54e33e9a5838;e9b1384b7f9ac47a62f1a28bd8de4884;0.8090111;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6289143ac6653919697781bc.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6289158f8ecec626c1c66fe3.jpg
227;6594b936dda4a77dec37ed51c837aeae;0c9d5213f5944035991ef9d842815598;0.808919;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6288ca90dfbf29134f79dd0c.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63450f26802aa405dad05e4f.jpg
228;58bda03c963b2f03c78a75e72ba490dd;9d65f407f9ad0dae882fd351ee7e5337;0.808851;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630337561d36654417fcf190.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62260a8ed9295779c074272c.jpg
229;d46cd2ae4dccae60828120eb30671195;d20adbb3941ca1f39ac897db19240b89;0.8086468;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63490d0bee95c93b803f5641.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6242cb9db7ffd22bbe69e33f.jpg
230;345f54d899278d3d56263a1e28883c4e;31e44a24b42a36384e3d23912cc45505;0.8086344;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6265a6751da83e71864e9bc4.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62890f46f2f612737477d67a.jpg
231;e00410cab5bea62203f20ddd79eaeddd;fdd7dca5c7b0e581053cdeb26f0ae73f;0.8086057;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622d47c6662ada26fe886d91.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62287155839fdc6ec4174379.jpg
232;734550d78f94698f5cec2b9a26b4bdb3;4decb3946239797854b21eddb11be47b;0.8085129;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ff97e50d5c633deba38751.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c54c188d5f3968a2436752.jpg
233;47901dc3ad19fd7d2edbb480ff1638de;695ed8d57a349322e48b690cf17cdf61;0.8084631;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6266f58c6410e348590df4f3.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--625474c94949293a58c8a7f7.jpg
234;0a88dab0c711d807312d43f3e33dfa81;22dc50a052aee7276b16558ed30f2bb0;0.8084524;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622e22d6ffd4b42694d0c2b9.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624db2054d23d73ab9e6af60.jpg
235;64ce46b94c313857625be59abeac2fa1;169968e684ec549e3c66a6653cc5564d;0.8083596;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622a95370dcab8597d908aff.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239c0fe26a49d64e5bf89ac.jpg
236;0fbab16fb0a69409e8dc23ce6567b75f;59af20849a875e1bac278a1d5b8bc88d;0.8082948;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dc3cd1ab782d45c791182e.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62966105fc16bb14cde7c548.jpg
237;47086339480d78a5890f1e6f6dd726d5;5e98d5a6192c7c435f67d8b16d8885e9;0.8082153;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6294b4fe8717592fea35b0d4.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d69314fcfcb563d30c2cbd.jpg
238;387454cdd1c5ba02191a7a721eeac83d;4ba957bb3e24d13d848e1938fc873ea3;0.8081901;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--625fb2f143203372e057e9b3.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62233358627eb142e9a3bc70.jpg
239;f3eca4e6cc9beb7d265cd2450083a545;42a5d56431f5eda9f303bcd21b8a83c3;0.8080328;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637f791ea692c57118e639ab.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638253278416e46382797ded.jpg
240;6d4f48d681040282cb926e6c255f2cdf;6d357d9f88f6702579191e46787b837e;0.8079199;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e6469592b78d3c95a8ae13.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280bc790a339251c2737922.jpg
241;0fbab16fb0a69409e8dc23ce6567b75f;888deb82cc1c5f7a342d11ca508c00a3;0.8078573;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dc3cd1ab782d45c791182e.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d882cfb9ef4e4df4e4a7e3.jpg
242;d32f52c57b70efc13df4122d9d68557f;5e98d5a6192c7c435f67d8b16d8885e9;0.8077856;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624573e67f5b851519bfe3ee.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d69314fcfcb563d30c2cbd.jpg
243;7a1d0d350627978c8b133a69c39b96b6;0aec1e481cc9bab24966660e02549fa4;0.8076235;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ffc6b8f525f06979e0818f.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e41bed9a2715490dd3fe61.jpg
244;4d0434d509319872b2f9b59918b0bd9c;7becce00f401f8f0441e2fe8fb6ad3b0;0.807608;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622756e5c72a824e5ba3749f.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--626654b4e9fbce4fbf72c7ca.jpg
