INPUT:image	INPUT:label	INPUT:task-id	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:worker_id
http://sdcimages.s3.yandex.net/nirvana/6c98f05c-565d-4f46-bb35-0837e0bab940	pedestrian	1	no				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/b7c855be-d6e4-41d3-ad79-7702a54e8dd6	give_way	204	give_way				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/0d3b0f5d-c6db-4666-bd8f-cac905ac23da	bus_stop	87	no				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/8cdadea8-a047-40d2-aa33-cf1a1de465d1	give_way	245	give_way				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/9e9ec50a-92f5-4b2f-898f-b06effac2484	pedestrian	28	no				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/d7a82920-064a-4743-93f8-adce0b13c927	bus_stop	53	no				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/c6ce1ab7-480c-497d-a723-21350d8532d7	give_way	237	give_way				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/32226e6b-de2e-46b7-86b1-4f0e00f3f034	give_way	202	give_way				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/8fe4c040-13d7-41c4-9b18-aed1b1624fd9	give_way	227	give_way				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/82809b9c-aa39-4e95-a584-08562dc7a5cc	give_way	209	give_way				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/20833be0-4449-475b-aa09-9cc130ca831b	pedestrian	25	no				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/f48b0799-5939-4ddd-8137-0ce8538d1c4b	no_stop	129	no				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/cc3dc295-fc6e-4b2a-84cb-88b9afae7ef6	pedestrian	32	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/25d8b67e-3876-45e6-aad9-cf2724e25071	bus_stop	72	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/6a512e5e-bf51-49a8-8ae9-ad1486c551df	no_stop	115	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/1c962d75-1d6f-4fb4-b54e-e513d8f4e0e1	pedestrian	23	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/0c23b141-a7c9-431e-85b0-72225d77ccbf	no_stop	102	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/b180aeee-115e-4963-9f71-073cc30a6e02	bus_stop	78	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/2e1a7fe5-1ef5-4285-960c-265868c40031	give_way	206	give_way				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/01a2e629-b477-45ca-8a37-74e84efd01f2	no_stop	127	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/cc814f8b-51d2-4ef5-8ba0-1efd5d5ae40a	no_stop	118	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/78be0a7a-dd50-4f86-adce-a315d9681c0f	bus_stop	70	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/9fa05403-2da5-4c52-9692-ad99737c927d	bus_stop	93	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/a32a0652-fd50-47e2-a994-1b9d5c72575a	no_stop	104	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/4a96de14-fdad-4a02-b6e7-a23eb1f50b2a	no_stop	113	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/5501b88e-c3e5-49d2-8e1c-d4868dc092df	pedestrian	47	no				347b3e50690ef262e0b1caaa0a2c69a6
http://sdcimages.s3.yandex.net/nirvana/0a2ee59e-b0dd-41ad-a24d-828ea9530062	give_way	215	give_way				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/991efacb-457f-4a47-9ad9-88de1a0c4d8d	give_way	221	give_way				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/b5885454-b7ae-4621-bb2c-328c506615c2	pedestrian	43	no				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/7260c961-cd09-496a-af9d-4b792e847443	give_way	233	give_way				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/41f79144-67d1-4ce5-9787-42da6e6fd3b7	pedestrian	16	no				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/c7eadf85-df9c-4feb-9df3-4a2671653a18	give_way	222	give_way				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/781287a0-979e-4e44-bcf5-90190a16f928	pedestrian	35	no				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/43c22b6c-eb85-4fe8-b8c5-3e1b130aa71f	no_stop	139	no				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/e673fda7-b174-4c22-b395-faae545fdcfd	bus_stop	79	no				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/75cbe683-972c-437b-9075-c5808c4a6ad9	bus_stop	54	no				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/283529e0-d8e7-4667-be78-3b574c506eb6	bus_stop	59	no				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/e37c39c9-11e5-442b-974c-ef9bc1d6c056	no_stop	123	no				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/1473ac86-9d51-43b4-a6a9-77e45f0e945d	bus_stop	55	no				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/18db6749-6058-4db4-bd44-94b87974d5f5	no_stop	108	no				aaf0ace564a3b249dce50763e334a26f
http://sdcimages.s3.yandex.net/nirvana/e87c6ee8-bcf8-4757-8507-76b731058011	no_stop	120	no				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/f779a9a6-9eca-4bc8-b8a9-4657bb68cd9d	give_way	235	give_way				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/2379b6a4-ee7b-4c8d-a239-2ca97c81e0e2	pedestrian	34	no				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/f088942a-d29a-4648-8bd9-42fc9dc4effd	bus_stop	90	no				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/79972b4f-087f-422d-9020-14c80c4b0fdb	pedestrian	44	no				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/1c69ab91-ce35-4453-9e30-1d85dbe0e10e	no_stop	117	no				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/d9cb090f-aebc-470c-9e34-f82b7b398ee3	give_way	208	give_way				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/4733ec85-fbc4-4047-a47b-fce2a34985f5	pedestrian	8	no				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/d7fa23d0-26d7-439a-acce-61228e849ff1	no_stop	124	no				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/5701a5a7-7cb9-432c-a9b8-ac712440a22a	pedestrian	45	no				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/1eff64de-91e0-482e-a63e-a3c975900a45	bus_stop	66	no				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/d727e912-3593-4f6e-9241-3cf1f034570f	bus_stop	68	no				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/c23235f8-7f94-40b0-89dc-856f9e514205	bus_stop	58	no				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/5b4347a6-05ff-4497-a8c8-8b80a991e0bc	pedestrian	41	no				87c83102d38e143f82f3ee0ba479365c
http://sdcimages.s3.yandex.net/nirvana/6ec72b6e-1cff-4bee-8b26-e4b305df475c	give_way	249	give_way				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/a19a7a08-138a-4144-a542-81ef11c1ac3d	bus_stop	56	no				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/9bfccc18-23d1-4fdf-9271-9ba646907165	give_way	240	give_way				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/d7d16333-e2c3-4d3d-a911-cbf1b01e9f12	give_way	207	give_way				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/3389d395-bf1b-46a1-b72a-2953b233c58b	bus_stop	100	no				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/3729c094-1106-49a7-805f-28a49e93a388	give_way	203	give_way				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/767a45d1-7535-4c18-a28d-7138961186de	no_stop	114	no				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/e3cd372f-c65c-4cbc-83df-8f2244105cdf	bus_stop	76	no				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/37cea848-7cc0-4e93-bdf1-1d2a525f1304	bus_stop	92	no				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/24e81626-cd07-4bf1-a531-433a58e0e763	give_way	226	give_way				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/fa92e0b8-3aa0-4741-85e8-6a964bf1735c	give_way	211	give_way				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/87a529d9-d64d-48e9-b3ff-5c9b4f6c851d	no_stop	126	no				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/c5787c54-7083-4f38-b855-3facb1ad31a4	pedestrian	9	no				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/3280f2cc-9cf0-4d90-a46e-123774f08191	pedestrian	33	no				db5c2a550e41ba04ec8994057245e4ff
http://sdcimages.s3.yandex.net/nirvana/615ef571-643c-4f71-a78b-6a5d5cfd6276	no_stop	128	no				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/3aeab985-2a04-4b16-829b-a2fd1d6ff90b	pedestrian	3	no				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/c05a20dc-db0b-49cd-be2c-49473ed36b37	no_stop	133	no				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/ffb1ff51-cb2c-4355-a72f-758eeecb143a	pedestrian	11	no				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/023c10ee-2bed-4779-b59c-ec4fcf7b9f0b	bus_stop	64	no				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/8fe4c040-13d7-41c4-9b18-aed1b1624fd9	give_way	227	give_way				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/9e9ec50a-92f5-4b2f-898f-b06effac2484	pedestrian	28	no				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/5d0d3cc4-f813-4fed-af56-0707fc52019e	pedestrian	27	no				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/8cd51055-4d9b-4332-b799-56e33e96f0aa	give_way	220	give_way				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/08f81912-3c7a-4a81-987b-3f47c306f824	give_way	210	give_way				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/f6c7f153-34d8-4101-98c0-22e9f4f2a5d1	bus_stop	51	no				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/0d3b0f5d-c6db-4666-bd8f-cac905ac23da	bus_stop	87	no				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/c6ce1ab7-480c-497d-a723-21350d8532d7	give_way	237	give_way				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/2eff6bd0-4a8d-4663-a77f-3f8357a3ed26	bus_stop	62	no				1660dc83a3b2806fb3c82eebb1d6db22
http://sdcimages.s3.yandex.net/nirvana/65d6d7c5-5421-4a39-be21-716fb6ebc1af	pedestrian	19	no				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/7a6b1bbb-59b9-486e-8e7c-70e47e2c9ed5	bus_stop	52	no				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/7726976d-40b8-4f9c-88f3-7add9e9e3e7c	bus_stop	97	no				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/b5885454-b7ae-4621-bb2c-328c506615c2	pedestrian	43	no				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/5501b88e-c3e5-49d2-8e1c-d4868dc092df	pedestrian	47	no				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/0584901e-aed1-405d-8206-0b4f223ce9d8	pedestrian	22	no				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/c7eadf85-df9c-4feb-9df3-4a2671653a18	give_way	222	give_way				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/4f6c71eb-8b5f-40a3-94cb-54c432559524	bus_stop	96	no				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/1c69ab91-ce35-4453-9e30-1d85dbe0e10e	no_stop	117	no				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/781287a0-979e-4e44-bcf5-90190a16f928	pedestrian	35	no				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/bdf90cb6-6a24-482b-b25b-412312c83dac	bus_stop	74	no				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/d9cb090f-aebc-470c-9e34-f82b7b398ee3	give_way	208	give_way				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/e37c39c9-11e5-442b-974c-ef9bc1d6c056	no_stop	123	no				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/e87c6ee8-bcf8-4757-8507-76b731058011	no_stop	120	no				4dc63efe0a038c50d74d2ec188c22f31
http://sdcimages.s3.yandex.net/nirvana/4ce42dad-fc44-43f8-af40-595791d15915	give_way	236	give_way				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/1176a5ed-d776-46bc-968a-27bf77e5ff35	pedestrian	37	no				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/7260c961-cd09-496a-af9d-4b792e847443	give_way	233	give_way				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/4283d732-bbe5-4974-99a9-228c402fa3d7	pedestrian	46	no				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/5b4347a6-05ff-4497-a8c8-8b80a991e0bc	pedestrian	41	give_way				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/01a2e629-b477-45ca-8a37-74e84efd01f2	no_stop	127	no				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/9fa05403-2da5-4c52-9692-ad99737c927d	bus_stop	93	no				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/d727e912-3593-4f6e-9241-3cf1f034570f	bus_stop	68	no				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/f779a9a6-9eca-4bc8-b8a9-4657bb68cd9d	give_way	235	give_way				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/912c3a9b-2948-41a2-8cc2-3bad155316f7	bus_stop	77	no				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/a5d42c25-b00f-4443-a135-7f2cef77cb4e	no_stop	106	no				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/76c576aa-b8ec-48b4-9e45-de4366eb6f32	give_way	219	give_way				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/1eff64de-91e0-482e-a63e-a3c975900a45	bus_stop	66	no				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/ccf8fe24-25e6-421b-a737-be3721df15f3	give_way	229	give_way				c4f9089cd8d1413d9ebfb3bad2163938
http://sdcimages.s3.yandex.net/nirvana/b750321d-98c5-4b85-baef-45f0c2eb10e6	give_way	230	give_way				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/75cbe683-972c-437b-9075-c5808c4a6ad9	bus_stop	54	no				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/5d2baff9-00a8-4389-9f10-c72884dd53b9	no_stop	143	no				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/2379b6a4-ee7b-4c8d-a239-2ca97c81e0e2	pedestrian	34	no				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/7b65fa1e-d66c-473c-92e2-f94ec1750f84	no_stop	103	no				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/7e6cec28-5ceb-4144-b99f-b2abdf668502	bus_stop	69	no				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/ae61eeca-7630-4a12-a815-10369e5d72ad	give_way	225	give_way				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/0c23b141-a7c9-431e-85b0-72225d77ccbf	no_stop	102	no				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/0a21762b-35f1-4de1-b391-cd6930af58ab	give_way	239	give_way				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/991efacb-457f-4a47-9ad9-88de1a0c4d8d	give_way	221	give_way				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/5868dfc0-72fc-4b84-8383-a9440bfeac51	no_stop	131	no				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/7a5e23f9-224e-4b43-97a0-914040ce0f23	no_stop	145	no				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/96386fcf-597d-4b74-bc4f-621decc5bb63	no_stop	141	no				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/4733ec85-fbc4-4047-a47b-fce2a34985f5	pedestrian	8	no				af40e0916a8df6c394fb510496401695
http://sdcimages.s3.yandex.net/nirvana/a19a7a08-138a-4144-a542-81ef11c1ac3d	bus_stop	56	no				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/3389d395-bf1b-46a1-b72a-2953b233c58b	bus_stop	100	no				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/24e81626-cd07-4bf1-a531-433a58e0e763	give_way	226	give_way				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/3729c094-1106-49a7-805f-28a49e93a388	give_way	203	give_way				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/767a45d1-7535-4c18-a28d-7138961186de	no_stop	114	no				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/6ec72b6e-1cff-4bee-8b26-e4b305df475c	give_way	249	give_way				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/c5787c54-7083-4f38-b855-3facb1ad31a4	pedestrian	9	no				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/3280f2cc-9cf0-4d90-a46e-123774f08191	pedestrian	33	no				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/e3cd372f-c65c-4cbc-83df-8f2244105cdf	bus_stop	76	no				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/9bfccc18-23d1-4fdf-9271-9ba646907165	give_way	240	give_way				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/56290d8b-0b9d-4c87-a75d-b571421894a1	bus_stop	95	no				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/3cc9ea87-5cf9-467d-8f59-d6e269d27e76	bus_stop	86	no				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/d7d16333-e2c3-4d3d-a911-cbf1b01e9f12	give_way	207	give_way				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/fa92e0b8-3aa0-4741-85e8-6a964bf1735c	give_way	211	give_way				f87577b72c8f090a64b6d7112e4ce08b
http://sdcimages.s3.yandex.net/nirvana/f6c7f153-34d8-4101-98c0-22e9f4f2a5d1	bus_stop	51	no				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/8fe4c040-13d7-41c4-9b18-aed1b1624fd9	give_way	227	give_way				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/023c10ee-2bed-4779-b59c-ec4fcf7b9f0b	bus_stop	64	no				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/08f81912-3c7a-4a81-987b-3f47c306f824	give_way	210	give_way				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/c05a20dc-db0b-49cd-be2c-49473ed36b37	no_stop	133	no				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/9e9ec50a-92f5-4b2f-898f-b06effac2484	pedestrian	28	no				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/3aeab985-2a04-4b16-829b-a2fd1d6ff90b	pedestrian	3	no				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/8cd51055-4d9b-4332-b799-56e33e96f0aa	give_way	220	give_way				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/2eff6bd0-4a8d-4663-a77f-3f8357a3ed26	bus_stop	62	no				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/615ef571-643c-4f71-a78b-6a5d5cfd6276	no_stop	128	no				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/5d0d3cc4-f813-4fed-af56-0707fc52019e	pedestrian	27	no				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/c6ce1ab7-480c-497d-a723-21350d8532d7	give_way	237	give_way				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/ffb1ff51-cb2c-4355-a72f-758eeecb143a	pedestrian	11	no				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/0d3b0f5d-c6db-4666-bd8f-cac905ac23da	bus_stop	87	no				0d657230efd10b5875f7673a30c8c2e6
http://sdcimages.s3.yandex.net/nirvana/bdf90cb6-6a24-482b-b25b-412312c83dac	bus_stop	74	no				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/912c3a9b-2948-41a2-8cc2-3bad155316f7	bus_stop	77	no				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/8d929dbd-f921-4ecd-bcac-266373e45084	pedestrian	17	no				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/a5d42c25-b00f-4443-a135-7f2cef77cb4e	no_stop	106	no				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/7260c961-cd09-496a-af9d-4b792e847443	give_way	233	give_way				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/0584901e-aed1-405d-8206-0b4f223ce9d8	pedestrian	22	no				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/3e040dd3-6173-4385-ae6d-961a485a6b3d	bus_stop	94	no				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/5501b88e-c3e5-49d2-8e1c-d4868dc092df	pedestrian	47	no				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/e37c39c9-11e5-442b-974c-ef9bc1d6c056	no_stop	123	no				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/d9cb090f-aebc-470c-9e34-f82b7b398ee3	give_way	208	give_way				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/76c576aa-b8ec-48b4-9e45-de4366eb6f32	give_way	219	give_way				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/a5a87ddc-0143-4ed3-83b8-b288ba846857	no_stop	146	no				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/781287a0-979e-4e44-bcf5-90190a16f928	pedestrian	35	no				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/e2c76ade-5c45-495a-af4a-ebb05334a7b2	no_stop	119	no				f53f344f51202323ad162524220449e4
http://sdcimages.s3.yandex.net/nirvana/65d6d7c5-5421-4a39-be21-716fb6ebc1af	pedestrian	19	no				f2ca3d107543223122d74437faf968dd
http://sdcimages.s3.yandex.net/nirvana/2fbf2829-59f1-4bfc-8f26-2ab96549e56a	bus_stop	75	no				f2ca3d107543223122d74437faf968dd
http://sdcimages.s3.yandex.net/nirvana/ae61eeca-7630-4a12-a815-10369e5d72ad	give_way	225	give_way				f2ca3d107543223122d74437faf968dd
http://sdcimages.s3.yandex.net/nirvana/5d0d3cc4-f813-4fed-af56-0707fc52019e	pedestrian	27	no				f2ca3d107543223122d74437faf968dd
http://sdcimages.s3.yandex.net/nirvana/1c22d0ac-677f-4371-b9ac-5644dd44c6af	no_stop	135	no				f2ca3d107543223122d74437faf968dd
http://sdcimages.s3.yandex.net/nirvana/c5787c54-7083-4f38-b855-3facb1ad31a4	pedestrian	9	no				f2ca3d107543223122d74437faf968dd
