INPUT:image	INPUT:label	INPUT:task-id	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:worker_id
http://sdcimages.s3.yandex.net/nirvana/10327b79-b334-4a0e-bcb0-a061eaf3b104	main_road	176	main_road				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/d507cb6a-734b-4fd0-91f3-5c4b64b4d53c	pedestrian	2	no	no			1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/7b65fa1e-d66c-473c-92e2-f94ec1750f84	no_stop	103	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/b180aeee-115e-4963-9f71-073cc30a6e02	bus_stop	78	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/a110f8ad-038a-4137-8afc-52c507025a3c	give_way	223	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/2eff6bd0-4a8d-4663-a77f-3f8357a3ed26	bus_stop	62	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/4733ec85-fbc4-4047-a47b-fce2a34985f5	pedestrian	8	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/a7f2827e-b2cf-4153-911b-2348bad984d9	no_stop	150	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/a5e7b298-b1c0-47a7-8fd3-8ee2f4cd7eab	main_road	177	main_road				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/5501b88e-c3e5-49d2-8e1c-d4868dc092df	pedestrian	47	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/c7eadf85-df9c-4feb-9df3-4a2671653a18	give_way	222	no				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/b1e68880-b4b8-4f92-b278-4668e9850591	give_way	213	no				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/78be0a7a-dd50-4f86-adce-a315d9681c0f	bus_stop	70	no				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/0ec4901d-0e9a-4767-9bd2-849d8c839745	no_stop	148	no	no			44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/3cc9ea87-5cf9-467d-8f59-d6e269d27e76	bus_stop	86	no				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/15358057-e232-4408-99d8-90710d27ee25	no_stop	121	no				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/2720c79a-5625-4a22-bc02-db40b2e55531	give_way	232	no				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/993dd2e4-9652-40e7-88bc-cb8c8311d2d1	main_road	174	main_road				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/9ad4a0ec-0792-49ca-82bb-20a5daf3cc5f	main_road	170	main_road				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/383e7e49-f413-40fe-b482-0cfd03f7b55f	main_road	160	main_road				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/d3d9309e-b006-40f3-8191-59805fc44ca2	main_road	168	main_road				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/356642db-3305-45b2-ac6d-472db271fc7f	no_stop	138	no				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/d24b63f0-dd08-4f00-9367-d3d0113ecd3c	main_road	178	main_road				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/1c69ab91-ce35-4453-9e30-1d85dbe0e10e	no_stop	117	no				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/0436a393-4882-494c-9c7e-0b58b5fdc9bc	bus_stop	85	no				44ff79cb82b5b7abb7b82fd9ca3543df
http://sdcimages.s3.yandex.net/nirvana/060b59c6-efc3-4143-97f3-c0e8912449f2	bus_stop	61	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/24e81626-cd07-4bf1-a531-433a58e0e763	give_way	226	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/161496e9-6a03-44b7-8dd2-7c0f77d9d548	no_stop	116	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/36d9a386-571c-4ddc-bcd2-1ccd9de414c3	pedestrian	50	no	no			8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/7260c961-cd09-496a-af9d-4b792e847443	give_way	233	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/e3cd372f-c65c-4cbc-83df-8f2244105cdf	bus_stop	76	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/1176a5ed-d776-46bc-968a-27bf77e5ff35	pedestrian	37	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/b4fec07c-0c31-4fee-bdd6-5729046fe1c5	bus_stop	63	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/dfd0b5e4-10e1-4a63-8c6f-aebdee7f8650	bus_stop	60	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/b5885454-b7ae-4621-bb2c-328c506615c2	pedestrian	43	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/2379b6a4-ee7b-4c8d-a239-2ca97c81e0e2	pedestrian	34	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/024dae73-850a-4c90-97d7-caec4b6a6f9c	main_road	169	main_road				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/0584901e-aed1-405d-8206-0b4f223ce9d8	pedestrian	22	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/0d3b0f5d-c6db-4666-bd8f-cac905ac23da	bus_stop	87	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/f088942a-d29a-4648-8bd9-42fc9dc4effd	bus_stop	90	no				8d928217508b9d0028b6b7bbadd370eb
http://sdcimages.s3.yandex.net/nirvana/1c962d75-1d6f-4fb4-b54e-e513d8f4e0e1	pedestrian	23	no				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/4733ec85-fbc4-4047-a47b-fce2a34985f5	pedestrian	8	no				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/1a0ce484-103a-4242-8e77-b489f339ffe7	give_way	250	no	no			ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/f779a9a6-9eca-4bc8-b8a9-4657bb68cd9d	give_way	235	no				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/d727e912-3593-4f6e-9241-3cf1f034570f	bus_stop	68	no				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/d7a82920-064a-4743-93f8-adce0b13c927	bus_stop	53	no				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/973772aa-8a65-4328-9818-e2c968929886	bus_stop	99	no				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/57539f46-009f-4e32-a07b-c0b7d4f0b733	main_road	159	main_road				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/32226e6b-de2e-46b7-86b1-4f0e00f3f034	give_way	202	no				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/f90a2fdc-6638-4a27-ac6a-5d99250b32f5	main_road	188	main_road				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/c1911eba-4b86-483b-9f9a-2f82246257b5	no_stop	112	no				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/3389d395-bf1b-46a1-b72a-2953b233c58b	bus_stop	100	no				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/8c350f82-c816-454a-92f2-ac455792dc16	main_road	190	main_road				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/ec2c7550-2fa4-42fc-9872-bd640d63b0d0	give_way	214	no				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/43745a76-bb7c-49d1-809f-f53cb4aeb320	main_road	197	main_road				ccb30a0485e60798dedb8663c2957e89
http://sdcimages.s3.yandex.net/nirvana/b180aeee-115e-4963-9f71-073cc30a6e02	bus_stop	78	no				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/10327b79-b334-4a0e-bcb0-a061eaf3b104	main_road	176	main_road				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/b7c855be-d6e4-41d3-ad79-7702a54e8dd6	give_way	204	no				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/8cdadea8-a047-40d2-aa33-cf1a1de465d1	give_way	245	no				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/991efacb-457f-4a47-9ad9-88de1a0c4d8d	give_way	221	no				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/e673fda7-b174-4c22-b395-faae545fdcfd	bus_stop	79	no				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/5701a5a7-7cb9-432c-a9b8-ac712440a22a	pedestrian	45	no				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/5527c69e-1027-40e7-8d0e-b591f7f62f8a	main_road	199	main_road				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/3e040dd3-6173-4385-ae6d-961a485a6b3d	bus_stop	94	no				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/1a0ce484-103a-4242-8e77-b489f339ffe7	give_way	250	no	no			b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/7b65fa1e-d66c-473c-92e2-f94ec1750f84	no_stop	103	no				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/4cdcd349-9dcf-475c-be42-28c3523bfec0	main_road	186	main_road				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/1b4d74a3-cb02-4f7d-80ec-fc14fb814a3a	pedestrian	4	no				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/9bfccc18-23d1-4fdf-9271-9ba646907165	give_way	240	no				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/80cdf38d-c76a-45fb-84c6-374611a3901b	no_stop	105	no				b2febd7be5f05e1448f994199b5bb973
http://sdcimages.s3.yandex.net/nirvana/93b6a803-c0e2-4de6-a472-38396cbd1da9	pedestrian	13	no				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/31e2681b-3036-411d-b15e-46faf4eb02f7	pedestrian	5	no				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/aef1e11d-389c-420b-902e-4c80f6c2b475	main_road	153	main_road	main_road			dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/1c22d0ac-677f-4371-b9ac-5644dd44c6af	no_stop	135	no				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/a0ef61e3-ea3b-420f-be7d-83f211dafa8c	bus_stop	84	no				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/bfa24ffd-e18e-408b-93f3-b9033b3aa7e4	main_road	192	main_road				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/5501b88e-c3e5-49d2-8e1c-d4868dc092df	pedestrian	47	no				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/0a21762b-35f1-4de1-b391-cd6930af58ab	give_way	239	no				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/a5e7b298-b1c0-47a7-8fd3-8ee2f4cd7eab	main_road	177	main_road				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/7726976d-40b8-4f9c-88f3-7add9e9e3e7c	bus_stop	97	no				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/a5d42c25-b00f-4443-a135-7f2cef77cb4e	no_stop	106	no				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/f4432d65-bf83-417d-9199-e19ab7ce4e63	pedestrian	21	no				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/313af599-eb34-4812-9cf4-53b39bb96a45	pedestrian	12	no				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/f8bf64c4-fcf1-4136-8771-9d268d5944d4	main_road	180	main_road				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/05150899-8508-4bc4-8b8b-0b9ab70d9e85	give_way	234	no				dd9b400c28407914cc906e9726bdfc0d
http://sdcimages.s3.yandex.net/nirvana/024dae73-850a-4c90-97d7-caec4b6a6f9c	main_road	169	main_road				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/1a59f50b-08be-4ba5-90ba-cd7f5b4b1b0c	main_road	158	main_road				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/cc814f8b-51d2-4ef5-8ba0-1efd5d5ae40a	no_stop	118	no				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/b4fec07c-0c31-4fee-bdd6-5729046fe1c5	bus_stop	63	no				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/0436a393-4882-494c-9c7e-0b58b5fdc9bc	bus_stop	85	no				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/b1e68880-b4b8-4f92-b278-4668e9850591	give_way	213	no				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/2379b6a4-ee7b-4c8d-a239-2ca97c81e0e2	pedestrian	34	no				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/aef1e11d-389c-420b-902e-4c80f6c2b475	main_road	153	main_road	main_road			7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/356642db-3305-45b2-ac6d-472db271fc7f	no_stop	138	no				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/0d3b0f5d-c6db-4666-bd8f-cac905ac23da	bus_stop	87	no				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/2720c79a-5625-4a22-bc02-db40b2e55531	give_way	232	no				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/7260c961-cd09-496a-af9d-4b792e847443	give_way	233	no				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/78be0a7a-dd50-4f86-adce-a315d9681c0f	bus_stop	70	no				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/15358057-e232-4408-99d8-90710d27ee25	no_stop	121	no				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/16d5c652-0fb7-4237-bbb9-203b315f9e5d	pedestrian	40	no				7c10ca1686eec37fcc6e23ba7a6da960
http://sdcimages.s3.yandex.net/nirvana/993dd2e4-9652-40e7-88bc-cb8c8311d2d1	main_road	174	main_road				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/c2d4361b-e379-4096-8338-d2fb90283320	give_way	244	no				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/f088942a-d29a-4648-8bd9-42fc9dc4effd	bus_stop	90	no				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/b3b2c5c4-bebe-44a6-9b10-cd6ecb72eb77	give_way	205	no				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/9ad4a0ec-0792-49ca-82bb-20a5daf3cc5f	main_road	170	main_road				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/82809b9c-aa39-4e95-a584-08562dc7a5cc	give_way	209	no				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/24e81626-cd07-4bf1-a531-433a58e0e763	give_way	226	no				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/c05a20dc-db0b-49cd-be2c-49473ed36b37	no_stop	133	no				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/10d624d8-4d2c-4cc7-bfea-cd777f4c73ba	no_stop	142	no				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/6dd806cb-9374-4d9d-96ae-76d54bd08ba2	main_road	151	main_road	main_road			7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/383e7e49-f413-40fe-b482-0cfd03f7b55f	main_road	160	main_road				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/d24b63f0-dd08-4f00-9367-d3d0113ecd3c	main_road	178	main_road				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/0584901e-aed1-405d-8206-0b4f223ce9d8	pedestrian	22	no				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/c23235f8-7f94-40b0-89dc-856f9e514205	bus_stop	58	no				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/8cd51055-4d9b-4332-b799-56e33e96f0aa	give_way	220	no				7a9cc143af7b7371b4d4481558a247c2
http://sdcimages.s3.yandex.net/nirvana/91ffc1b4-2aec-43cc-a5b9-b9a619a0d995	no_stop	109	no				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/e673fda7-b174-4c22-b395-faae545fdcfd	bus_stop	79	no				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/023c10ee-2bed-4779-b59c-ec4fcf7b9f0b	bus_stop	64	no				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/9bfccc18-23d1-4fdf-9271-9ba646907165	give_way	240	no				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/d507cb6a-734b-4fd0-91f3-5c4b64b4d53c	pedestrian	2	no	no			c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/2a51e436-5a50-4bdb-bf75-c3d6f798465f	give_way	212	no				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/10327b79-b334-4a0e-bcb0-a061eaf3b104	main_road	176	main_road				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/b0d48900-22f9-4e55-844f-c71a6ef2e6db	main_road	154	main_road				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/1b4d74a3-cb02-4f7d-80ec-fc14fb814a3a	pedestrian	4	no				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/7b65fa1e-d66c-473c-92e2-f94ec1750f84	no_stop	103	no				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/5527c69e-1027-40e7-8d0e-b591f7f62f8a	main_road	199	main_road				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/5b4347a6-05ff-4497-a8c8-8b80a991e0bc	pedestrian	41	no				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/2fbf2829-59f1-4bfc-8f26-2ab96549e56a	bus_stop	75	no				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/b7c855be-d6e4-41d3-ad79-7702a54e8dd6	give_way	204	no				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/4cdcd349-9dcf-475c-be42-28c3523bfec0	main_road	186	main_road				c14771f973d31e39b20a0de1bb1ecc7d
http://sdcimages.s3.yandex.net/nirvana/de9a0324-af8f-41f8-8341-9897b61c84bb	no_stop	149	no	no			1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/b750321d-98c5-4b85-baef-45f0c2eb10e6	give_way	230	no				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/f90a2fdc-6638-4a27-ac6a-5d99250b32f5	main_road	188	main_road				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/f779a9a6-9eca-4bc8-b8a9-4657bb68cd9d	give_way	235	no				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/468a64a7-c19a-45ad-a356-0cc2c77d817c	bus_stop	83	no				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/3389d395-bf1b-46a1-b72a-2953b233c58b	bus_stop	100	no				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/1e897152-fb84-46f0-a49f-80e6da5904e6	give_way	248	no				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/d7fa23d0-26d7-439a-acce-61228e849ff1	no_stop	124	no				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/1473ac86-9d51-43b4-a6a9-77e45f0e945d	bus_stop	55	no				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/3280f2cc-9cf0-4d90-a46e-123774f08191	pedestrian	33	no				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/15c402d4-e39f-4af5-9ad3-aff7b9b7bb38	main_road	171	main_road				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/f4355ccb-8b32-46bd-a437-86c43beece3a	no_stop	132	no				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/d7a82920-064a-4743-93f8-adce0b13c927	bus_stop	53	no				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/509cd095-692d-46cc-967c-674fbc3220dd	bus_stop	98	no				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/57539f46-009f-4e32-a07b-c0b7d4f0b733	main_road	159	main_road				1f62241c7c2e3a61edb791577804d350
http://sdcimages.s3.yandex.net/nirvana/f895e839-63bd-4b7d-95bf-ce050637156a	main_road	161	main_road				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/93b6a803-c0e2-4de6-a472-38396cbd1da9	pedestrian	13	no				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/f4432d65-bf83-417d-9199-e19ab7ce4e63	pedestrian	21	no				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/a5e7b298-b1c0-47a7-8fd3-8ee2f4cd7eab	main_road	177	main_road				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/f8bf64c4-fcf1-4136-8771-9d268d5944d4	main_road	180	main_road				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/a0ef61e3-ea3b-420f-be7d-83f211dafa8c	bus_stop	84	no				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/a5d42c25-b00f-4443-a135-7f2cef77cb4e	no_stop	106	no				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/b5f61328-e05e-424c-a4c9-184c48b77c58	main_road	152	main_road	main_road			f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/a19a7a08-138a-4144-a542-81ef11c1ac3d	bus_stop	56	no				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/0a21762b-35f1-4de1-b391-cd6930af58ab	give_way	239	no				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/96386fcf-597d-4b74-bc4f-621decc5bb63	no_stop	141	no				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/313af599-eb34-4812-9cf4-53b39bb96a45	pedestrian	12	no				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/bfa24ffd-e18e-408b-93f3-b9033b3aa7e4	main_road	192	main_road				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/4283d732-bbe5-4974-99a9-228c402fa3d7	pedestrian	46	no				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/31e2681b-3036-411d-b15e-46faf4eb02f7	pedestrian	5	no				f24300eef62d181c722b6e0b1ec3e972
http://sdcimages.s3.yandex.net/nirvana/79972b4f-087f-422d-9020-14c80c4b0fdb	pedestrian	44	no				4be7ea67f2eb5323adf65513cb896cdd
http://sdcimages.s3.yandex.net/nirvana/82809b9c-aa39-4e95-a584-08562dc7a5cc	give_way	209	no				4be7ea67f2eb5323adf65513cb896cdd
http://sdcimages.s3.yandex.net/nirvana/f6c7f153-34d8-4101-98c0-22e9f4f2a5d1	bus_stop	51	no				4be7ea67f2eb5323adf65513cb896cdd
http://sdcimages.s3.yandex.net/nirvana/c05a20dc-db0b-49cd-be2c-49473ed36b37	no_stop	133	no				4be7ea67f2eb5323adf65513cb896cdd
http://sdcimages.s3.yandex.net/nirvana/27f14b95-a130-480b-911d-b9398ec8e448	main_road	185	main_road				4be7ea67f2eb5323adf65513cb896cdd
http://sdcimages.s3.yandex.net/nirvana/d507cb6a-734b-4fd0-91f3-5c4b64b4d53c	pedestrian	2	no	no			4be7ea67f2eb5323adf65513cb896cdd
http://sdcimages.s3.yandex.net/nirvana/8cd51055-4d9b-4332-b799-56e33e96f0aa	give_way	220	no				4be7ea67f2eb5323adf65513cb896cdd
http://sdcimages.s3.yandex.net/nirvana/0584901e-aed1-405d-8206-0b4f223ce9d8	pedestrian	22	no				4be7ea67f2eb5323adf65513cb896cdd
http://sdcimages.s3.yandex.net/nirvana/c23235f8-7f94-40b0-89dc-856f9e514205	bus_stop	58	no				4be7ea67f2eb5323adf65513cb896cdd
http://sdcimages.s3.yandex.net/nirvana/356642db-3305-45b2-ac6d-472db271fc7f	no_stop	138	no				4be7ea67f2eb5323adf65513cb896cdd
http://sdcimages.s3.yandex.net/nirvana/c2d4361b-e379-4096-8338-d2fb90283320	give_way	244	no				4be7ea67f2eb5323adf65513cb896cdd
