INPUT:name_pair_1	INPUT:name_pair_2	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62444aea8c12827f86b48970.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6227968c95aad761f15c6a07.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280cf17ec19d3656966624b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62addbaa4968ae602aaaf38c.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63486fec87d7103914214b5d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63653971535a597b2421cac7.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a4c057ddee3f6e7fbd38a7.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6366aa19386f5d119c381919.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62753d7a0f78664bc63295cb.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622b3f7a70049e12fcee1464.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328bec11a965e051c429e5b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328bf99ee98da5773dbe7f1.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628a175c75a5cf63cd15cea8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d80ad5b9ef4e4df4e03a1a.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63029d70e44c00526469a375.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ffb5f143a27c67871f841d.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6294b514a743b42b6aaec67c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62667184cc78c830b1eb2ac9.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c43d773f1f0d17b4b19ff3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da7a5489c1a229b19686bf.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63613716b64a4f393cf18d09.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622b00273c3d413ca07cae9e.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628902ccffecd24921910861.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--629504e755a6576a01b9d988.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63492ca75b14e37c56429d0e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62cb0b478e92df038793f28c.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62225a675b075e1d278ccf1c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c4e99ca3c61254ea94416d.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6384b2894220c362ed679823.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63637ef2b8b24a393bc34c56.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63486fec87d7103914214b5d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63653971535a597b2421cac7.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637684a06b2d840c16e95924.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634915f0a4fe862bdff650f1.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6346a09f468fe447144303b7.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b63f42448d3924bf0a13be.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62aea68810f9371ee0f374f7.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6245bb93a4132a321c2f007c.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280cf17ec19d3656966624b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62680e2f32f95044f6c1e03f.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63293b0afa8f9d332d690b01.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636465a720bbcd4c6c7772d2.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a35098d5647f0fc77341b8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624c6a9dfad53241b03f9a96.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295171e286bd91e83b762d1.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63688a242d40d373b63f8e9b.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6241f3359d40b5027ec36b31.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62496de0ae75ac2e107f7c0e.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6276261b2afb8d4f1f69065b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d9597b51405020841cd8fb.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6305d5014c6d5c785132c0f0.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c46dc122725830c93cbeee.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62753d7a0f78664bc63295cb.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622b3f7a70049e12fcee1464.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6289fae94609803c7439d0d8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62adf4d874abc24c440d579f.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62aea68810f9371ee0f374f7.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6245bb93a4132a321c2f007c.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239441f8e262f4ddc69585a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6242b77261974a65882faef6.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6294b514a743b42b6aaec67c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62667184cc78c830b1eb2ac9.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6227995cc0012a219dbc8f8a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6222317a8afce042b4842d16.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6300bf4d0d5c633debb44535.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a577bf2633d47ad051da91.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6276261b2afb8d4f1f69065b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d9597b51405020841cd8fb.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63029d70e44c00526469a375.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ffb5f143a27c67871f841d.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62753d7a0f78664bc63295cb.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622b3f7a70049e12fcee1464.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fdeb03f8cb813fb392fbf5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6390299757ccea3890ddc0b8.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d686dd7ccde63d44144a88.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220b19add8ac76b4c894ea1.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63808cba0f6d6901eadce3dd.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c4fa9972c9825400cfbc09.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6241f3359d40b5027ec36b31.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62496de0ae75ac2e107f7c0e.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630dc35b3b6795124fd10014.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b4e500d9853c273496b0f9.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6260086d3c7fe508ea087368.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6260096bb9acac328719fe7a.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328fa169d6b6e59bf520f36.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62df68209d35f06c377f141d.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624e4662099b250d52d33de6.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62554c0051d73c3888d277e0.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6227995cc0012a219dbc8f8a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6222317a8afce042b4842d16.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63486fec87d7103914214b5d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63653971535a597b2421cac7.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63678ffb8847bd6d7fc72bad.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c52c56debf517f3928e20d.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62444aea8c12827f86b48970.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6227968c95aad761f15c6a07.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6222e6339ddc6a6893d72f12.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d7721ba1746b6b8924c81f.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d831b889c1a229b1777417.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b4dca3ca10d41f4a3689be.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628902ccffecd24921910861.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--629504e755a6576a01b9d988.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--625fc6563eccfb43286cdf62.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6375db98c34df10e4e7dadf6.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295cc68df858e094c82fd7d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63014404f6b42b66dd5476e0.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6260086d3c7fe508ea087368.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6260096bb9acac328719fe7a.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6300bf4d0d5c633debb44535.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a577bf2633d47ad051da91.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6294cca5e14f7b062a06d97f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6244505dfa066b4a15d30046.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63652513221d107c3512b098.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6346840053f2f82c710c3764.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6384b2894220c362ed679823.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63637ef2b8b24a393bc34c56.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62225a675b075e1d278ccf1c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c4e99ca3c61254ea94416d.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239441f8e262f4ddc69585a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6242b77261974a65882faef6.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6294b514a743b42b6aaec67c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62667184cc78c830b1eb2ac9.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239441f8e262f4ddc69585a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6242b77261974a65882faef6.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6384b2894220c362ed679823.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63637ef2b8b24a393bc34c56.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622464b37d71593ef0ab87ff.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c7e6cde6be0159fa20d5bd.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220fb5c07d635144a587a86.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62212bce66aa4e747157ad03.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63048a17f525f0697914e51a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62209c15326f565941d98028.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fdeb03f8cb813fb392fbf5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6390299757ccea3890ddc0b8.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634974ed92e0e728e7867948.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6249e00f7bc14a018fc38205.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63293b0afa8f9d332d690b01.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636465a720bbcd4c6c7772d2.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--627541b43bc3015c5ad9f8f5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275bef95d110c5fc7e204fc.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c18bd972c9825400687c16.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c18b4c72c98254006866ec.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6223793e655dc258c57e47c1.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--626827c3f4f0744f8fb6ec5f.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239441f8e262f4ddc69585a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6242b77261974a65882faef6.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63678ffb8847bd6d7fc72bad.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c52c56debf517f3928e20d.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--627541b43bc3015c5ad9f8f5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275bef95d110c5fc7e204fc.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628a175c75a5cf63cd15cea8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d80ad5b9ef4e4df4e03a1a.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6281c1b7d08edd55b90b7cba.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275c0870f78664bc638b79f.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6276261b2afb8d4f1f69065b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d9597b51405020841cd8fb.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6224ba6ff2f0126f42d33e63.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a45bb7210876596b6c8275.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6305d5014c6d5c785132c0f0.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c46dc122725830c93cbeee.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63029d70e44c00526469a375.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ffb5f143a27c67871f841d.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638f0d09d67128773246d8d1.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638e511d74ca1775237c80e7.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63652513221d107c3512b098.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6346840053f2f82c710c3764.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63808cba0f6d6901eadce3dd.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c4fa9972c9825400cfbc09.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637684a06b2d840c16e95924.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634915f0a4fe862bdff650f1.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c18bd972c9825400687c16.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c18b4c72c98254006866ec.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6226914d95aad761f14d86f3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c695025bd91113d2842253.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d831b889c1a229b1777417.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b4dca3ca10d41f4a3689be.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220e78566aa4e74715496bb.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628a086fc6653919697f1dd8.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6306cc3eff8f302e2d6cc58c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fdfad677ba4c2da76d7a04.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fdeb03f8cb813fb392fbf5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6390299757ccea3890ddc0b8.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c18bd972c9825400687c16.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c18b4c72c98254006866ec.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638dde937dfb6b116f7e5c10.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a480bb6d05fd022d9e8c5f.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6224ba6ff2f0126f42d33e63.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a45bb7210876596b6c8275.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63652513221d107c3512b098.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6346840053f2f82c710c3764.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a35098d5647f0fc77341b8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624c6a9dfad53241b03f9a96.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6384b2894220c362ed679823.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63637ef2b8b24a393bc34c56.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6227995cc0012a219dbc8f8a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6222317a8afce042b4842d16.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328fa169d6b6e59bf520f36.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62df68209d35f06c377f141d.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628902ccffecd24921910861.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--629504e755a6576a01b9d988.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6281c1b7d08edd55b90b7cba.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275c0870f78664bc638b79f.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634974ed92e0e728e7867948.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6249e00f7bc14a018fc38205.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63492ca75b14e37c56429d0e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62cb0b478e92df038793f28c.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6289fae94609803c7439d0d8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62adf4d874abc24c440d579f.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295171e286bd91e83b762d1.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63688a242d40d373b63f8e9b.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d831b889c1a229b1777417.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b4dca3ca10d41f4a3689be.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62753cdd532aab3ff9059d59.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63774b5fb04cf443264555d2.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a4c057ddee3f6e7fbd38a7.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6366aa19386f5d119c381919.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63029d70e44c00526469a375.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ffb5f143a27c67871f841d.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6260086d3c7fe508ea087368.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6260096bb9acac328719fe7a.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c2bbee537d6a1afbc06069.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622da9286368394933209475.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c6ad6107614d14aba8a7c0.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c305aa127b5b4a6ff9059d.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a4c057ddee3f6e7fbd38a7.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6366aa19386f5d119c381919.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6381495a4c335537e50f1a36.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622142b282e5d14bc7020a08.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628902ccffecd24921910861.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--629504e755a6576a01b9d988.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295171e286bd91e83b762d1.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63688a242d40d373b63f8e9b.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63652513221d107c3512b098.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6346840053f2f82c710c3764.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62287155839fdc6ec4174379.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622d47c6662ada26fe886d91.jpg	yes			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280cf17ec19d3656966624b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62680e2f32f95044f6c1e03f.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--623967e218fab62b09b68281.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6224c88dc0012a219da3d4fc.jpg	no			
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ffa1910d5c633deba45be3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ff8130f683a47fda0162b2.jpg	yes			
