INPUT:name_pair_1	INPUT:name_pair_2	OUTPUT:result	CONFIDENCE:result	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63025bf33ae2753bf04e64a3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6267ef87b551c109c61a6dbc.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62262f7170049e12fcb45ca6.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63497af7ec0ac6169866dc1b.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c6e126df2c5c08ee13ae64.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63908bfb4d47630d388128a7.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ff4828c7043754fdd2cc91.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--626031b216f5e75931c64471.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63483c9f50eb7864c23af9df.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ae1a66c8e55f53285c7176.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--627624c9850efb35e4b7d40e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fe1b25d04c025ae9bb7a46.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624dba361c1183207542855f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6368dac2370d854da657e800.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--623a07f07f150c35b3f81517.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c2f182541be2001f39218e.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63290d46d085ab115e8e9a08.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b607f8fdd6da7fb4c0b52e.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6329601dfa8f9d332d6aa024.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328c34f7c77ba4f78381edb.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622decec9585663e4971f623.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c196105406f10626e5a36f.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634712d050eb7864c231ad36.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e2fa2c5d663c744c064174.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62949324343b1203f34cf7a3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--625f1b856ed88e4d6a94d3a8.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d7cf3a6547086e2a8db524.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622c796bfb5a3f2cb105d048.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62283f034fce190ebd8eb689.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634502ad6ce5ff59a0eb2cb8.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275131158d37927d15636a9.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624455737f5b851519b2efa9.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c01a1833cd3f205e2cbef1.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63614dc10df45c71d9d90490.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63610b24743b037fc3c18c3c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6245a42cc8f24860677dc51a.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e2b17924655048983bfc3e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63763657db0e8f36d8dc45f5.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a4454a1a8f6c75e0ffe7f7.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6329c4a0b317545b78621e47.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6329123ad085ab115e8ec979.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6348cf254cabbe2945f78f59.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634925a050eb7864c241059d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a4be9b96bc972e14092cb0.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--629688e9c3e04913dba63401.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63091a5e4831ca0f346ff6a7.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6348fdd69d86cb34e63ec68e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--632949b6d085ab115e904d8d.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c838b0f0c11434ceeec25d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62398eecd8d9c725a6e02250.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b58a5f6be44128abed3bd9.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ffc6b8f525f06979e0818f.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6225b367c72a824e5b899017.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622348a08299be0d45db4c03.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63294d0db317545b7859b6f6.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628a6d15b24f452b5b0af320.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62681158bd352334b394f71f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6221a39a0769e43fca662cad.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da738d51405020842af9c2.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62427de17aaeb8535a66cfaf.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63479e009befde78fd898b0e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638dd3dc5a352a37b7f5c1aa.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d761ad4a090a6333e4eda3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63092419e3a4854c646a418a.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62de67ae581a181982ca76d1.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63066d30a22771012d6d6930.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6266fcec365ff524ae800afe.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6255a1052872212c0deca2c2.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6302862c52a19417880ac941.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624470764ff454214e81b211.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634937bf2a47a253e32762db.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62210109b9cb357d9bbb95c8.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--623a1364e51dbf2fa4493be3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239cbab6e1ee5175573fc28.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fddeba1c64766fe49c5bae.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6329894cd72aa041da06e57c.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6307440fb961b45a3cc1900d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634809fa7272bc0e657f6c91.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fe35b4b789b92b1e6c73e5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63774f34bd8f2378d34bbcca.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6302ee6f651b6e5abef8e3b5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634927f12a47a253e326b309.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63497595e325bb15cb2ecc11.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ff9bdeb722761e75e13bb6.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6300cca1f683a47fda0e8ed4.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b5f9f7b66f095ad8376b90.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6267ed4cea2c9b3a0accf9ab.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624dad716dd6224a7c4df39a.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ca807dea95c7702a26158a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62679b1fe2a03c03ed18d612.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--625ff97f9aff6300010c5959.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280a27a3e5d205022d54a3f.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c534d003e36d3111bce618.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239877ae9aa2657a24b7cb2.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636931276deda135dc73311f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63bd7ebae7c18d12618710d3.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62424ac525a3e1765fe4c4e4.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c5e14b16dd336c580839b5.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63290e9c068b1b4bbfc9eb40.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62764f2c3331657b4c0a5c1b.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63bfbd126131e86f16a1d95f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295897b631aea481280a6ad.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e3c51e1dbb3a34148ef247.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62daa185b8d7bc278f39e979.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63001fc4b789b92b1e85ea5f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62432225dda1250bd82bcf0e.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6349cd2499f6947d03772458.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--625fed2e82653e050239040a.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6346663da5f05f7a427201e4.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6267e415c22349756390dccd.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c3f7c6111e593e0527939a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6225ec76839fdc6ec4f4ff0b.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6346463d735aac6c0bfb6a48.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220aca7540ada4650474bd3.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6361d403b64a4f393cf7b749.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63477ad29d86cb34e63080fb.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328c0929d6b6e59bf4fb32b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328fbfed624a107da3b5873.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280e595b7c9ab7af709435e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dc43c0150ee3761662a3a7.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da6f73a07a6d0a3bbef03b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d6ac0ea711203db74b598f.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622610ad5c99604149ec79d0.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62af0c98fb3a404d0a52af52.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6242ba8fc2f1da6a69eb065a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6242319fd4bbfb04e5438328.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d6ab329a736173eb563a66.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6229f15637825f2adb4e7b17.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ae43864968ae602aad618b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6329b6f3827e3f5b6cc49884.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6281a6c4781ced4d4add8b9c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622c7d29c27b26079951402e.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c27d1b61921130453a3e32.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63485242b4cea07516caf22e.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c1005efae12a5ed829d03b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638f0b156adba26f59f50c2a.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a4c2bdfc7a6b56d198a197.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637f523f860dd14a61160d0b.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6225b138839fdc6ec4f0c487.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6346b189eddf0c0bc6d8eefa.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6346df5fee95c93b802c2bdc.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c2efc3d18e322ea7038197.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b4dca3ca10d41f4a3689be.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6367c356f9f5367ffa91c0ef.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63298d399fcbf825b5b4e517.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630aa0397268a7548c948b83.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63055a73023cc623215a870f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62aef5310838473994b07137.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dd38ee9e0f9d3461295424.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630862069820bf63c0251650.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62895fdc7d8c7d6a24cc4c0e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63495cd8b4cea07516d371a7.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--629487b6343b1203f34c088b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6225c3355b075e1d27ac629a.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--627564fd0592c37ff30d2a8a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636369559d1c285898c3b344.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63491c6399f6947d037007b4.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62810b4abec5d646dccebe48.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6365f513370d854da641e1b3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6361ee31cce99b58b4fbe5da.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63636894feee882fe6f088a9.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63446436df2b9f1ef9c2d35e.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634774ab144ad715f99e4cb3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63903394b110bf1fd6db6d37.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275284d532aab3ff904af3e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62666be43754e05cb6981402.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fe411ca9771e5ec580d59d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e04d5f779a9c2c5a49942c.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630c4ed3e2b7aa2ff7489584.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c300c7e26d6a58382e2791.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624477e474c103156774683d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62221f24c0012a219d8a001b.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6308faaa22c8e90d72aeab08.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b588767f27864eae28e67b.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63be94bde7c18d1261a41444.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c4567e58b12f52e350dee1.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622a74d0b1874329812d9774.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c3db1c111e593e0525ca62.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636838bdf9f5367ffa94e6af.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63453636f0eb100223d59ecf.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62af1b145a75ae0e42dcafa1.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fdfd0fa9771e5ec57c969c.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d908d11ae7982136628fd3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d912e77247b34220d1c551.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d89b3b3cc7f271eef3d2f0.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e9f485a5cf1a29ee2e26d1.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62664cfbe9fbce4fbf727c03.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6366107d73f79d4f74a33a83.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630d791f0b55c35e8cb75f49.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--629519ace796a155f0f0a16f.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62604a3c4e109864dc119fce.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da81d8a66aac78c67b30e9.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62447cd67c7e763c6dfdc11f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6294dbba72b8b44b5c6f04b0.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6384bdf24220c362ed683122.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c2eacbd8502402204e1bba.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fdeb03f8cb813fb392fbf5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6375dccf1455e654a90ed8ef.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220cf3833e2020122f98f48.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62da6f1fa00115785cba314f.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c3b74748bcec4b10c4cb29.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c53a2da58cba130506e25b.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--626727b49b5aaa24b85be95d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e25c594887d724db117894.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622e07785af86b74befd3c3b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6368d30affa05d1a0c8f93c4.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--629625f772b8b44b5c7f5734.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63291c4acbb27e2cf5ebc851.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--629729f70209472a2f130eec.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630d5fb37268a7548cb7cf19.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6267e415c22349756390dccd.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239a076a3eded076b6202d6.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328bd7e92464a5179693e42.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628a086fc6653919697f1dd8.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6288dabb7d8c7d6a24c73876.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6368ef9320bbcd4c6ca8cdf3.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63903394b110bf1fd6db6d37.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637f837f33fb87111e9e5afd.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ae08fa48254e0ec74bb839.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6266a9226410e348590947f9.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6349999f96ccf337b3b2aca3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6294b6528753764e91d241ec.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63be01a7d974830ff9d93364.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62cb8c6ee673c23c5905cd25.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62de9e8b1b0b5427beea944c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6297127d0f0a604a6d5401f5.jpg	no	100.00%	
